elevation_deg,v_rel_kmps,modulation,n_nodes,PER_pct,RSSI_dBm,SNR_dB,distance_km,kappa,doppler_hz,visibility_window_s,toa_s,max_packets_in_window,n_mc_draws,source
60,7.8,SF7,10000,100.0,-112.174,4.8342,884.86,16.6853,22568.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,7.8,SF7,50000,100.0,-112.1795,4.8286,884.86,16.6853,22568.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,7.8,SF7,100000,100.0,-112.2414,4.7668,884.86,16.6853,22568.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,7.8,SF7,150000,100.0,-112.2798,4.7283,884.86,16.6853,22568.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,7.8,SF8,1000,100.0,-112.2072,4.8009,884.86,16.6853,22568.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,7.8,SF8,10000,100.0,-112.1889,4.8192,884.86,16.6853,22568.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,7.8,SF8,50000,100.0,-112.1941,4.814,884.86,16.6853,22568.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,7.8,SF8,100000,100.0,-112.2277,4.7804,884.86,16.6853,22568.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,7.8,SF8,150000,100.0,-112.2269,4.7812,884.86,16.6853,22568.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,7.8,SF9,1000,100.0,-112.1714,4.8367,884.86,16.6853,22568.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,7.8,SF9,10000,100.0,-112.1609,4.8473,884.86,16.6853,22568.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,7.8,SF9,50000,100.0,-112.2748,4.7333,884.86,16.6853,22568.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,7.8,SF9,100000,100.0,-112.2504,4.7578,884.86,16.6853,22568.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,7.8,SF9,150000,100.0,-112.2725,4.7356,884.86,16.6853,22568.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,7.8,SF10,1000,100.0,-112.1745,4.8336,884.86,16.6853,22568.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,7.8,SF10,10000,100.0,-112.2677,4.7405,884.86,16.6853,22568.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,7.8,SF10,50000,100.0,-112.2399,4.7682,884.86,16.6853,22568.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,7.8,SF10,100000,100.0,-112.2484,4.7598,884.86,16.6853,22568.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,7.8,SF10,150000,100.0,-112.2538,4.7543,884.86,16.6853,22568.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,7.8,SF11,1000,100.0,-112.2774,4.7307,884.86,16.6853,22568.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,7.8,SF11,10000,100.0,-112.1841,4.824,884.86,16.6853,22568.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,7.8,SF11,50000,100.0,-112.2463,4.7618,884.86,16.6853,22568.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,7.8,SF11,100000,100.0,-112.2534,4.7548,884.86,16.6853,22568.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,7.8,SF11,150000,100.0,-112.2378,4.7703,884.86,16.6853,22568.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,7.8,SF12,1000,100.0,-112.26,4.7482,884.86,16.6853,22568.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,7.8,SF12,10000,100.0,-112.1975,4.8107,884.86,16.6853,22568.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,7.8,SF12,50000,100.0,-112.2048,4.8033,884.86,16.6853,22568.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,7.8,SF12,100000,100.0,-112.1343,4.8738,884.86,16.6853,22568.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,7.8,SF12,150000,100.0,-112.3303,4.6778,884.86,16.6853,22568.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,7.8,DR8,1000,0.0001,-112.1871,28.906,884.86,16.6853,22568.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,7.8,DR8,10000,0.1916,-112.2001,28.8929,884.86,16.6853,22568.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,7.8,DR8,50000,13.9463,-112.2269,28.8661,884.86,16.6853,22568.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,7.8,DR8,100000,53.3983,-112.225,28.868,884.86,16.6853,22568.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,7.8,DR8,150000,82.7255,-112.2278,28.8652,884.86,16.6853,22568.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,7.8,DR9,1000,0.0024,-112.1895,28.9035,884.86,16.6853,22568.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,7.8,DR9,10000,1.1235,-112.2341,28.8589,884.86,16.6853,22568.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,7.8,DR9,50000,21.4406,-112.2167,28.8763,884.86,16.6853,22568.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,7.8,DR9,100000,53.5428,-112.2541,28.8389,884.86,16.6853,22568.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,7.8,DR9,150000,76.0514,-112.2186,28.8744,884.86,16.6853,22568.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,10.0,SF7,1000,100.0,-112.235,4.7731,884.86,16.6853,28933.33,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,10.0,SF7,10000,100.0,-112.1821,4.826,884.86,16.6853,28933.33,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,10.0,SF7,50000,100.0,-112.1948,4.8133,884.86,16.6853,28933.33,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,10.0,SF7,100000,100.0,-112.1594,4.8488,884.86,16.6853,28933.33,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,10.0,SF7,150000,100.0,-112.2653,4.7429,884.86,16.6853,28933.33,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,10.0,SF8,1000,100.0,-112.1452,4.863,884.86,16.6853,28933.33,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,10.0,SF8,10000,100.0,-112.1724,4.8357,884.86,16.6853,28933.33,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,10.0,SF8,50000,100.0,-112.1961,4.8121,884.86,16.6853,28933.33,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,10.0,SF8,100000,100.0,-112.3217,4.6864,884.86,16.6853,28933.33,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,10.0,SF8,150000,100.0,-112.2965,4.7116,884.86,16.6853,28933.33,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,10.0,SF9,1000,100.0,-112.2362,4.772,884.86,16.6853,28933.33,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,10.0,SF9,10000,100.0,-112.1442,4.864,884.86,16.6853,28933.33,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,10.0,SF9,50000,100.0,-112.2365,4.7716,884.86,16.6853,28933.33,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,10.0,SF9,100000,100.0,-112.1938,4.8143,884.86,16.6853,28933.33,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,10.0,SF9,150000,100.0,-112.1852,4.823,884.86,16.6853,28933.33,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,10.0,SF10,1000,100.0,-112.2032,4.8049,884.86,16.6853,28933.33,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,10.0,SF10,10000,100.0,-112.2633,4.7448,884.86,16.6853,28933.33,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,10.0,SF10,50000,100.0,-112.2073,4.8008,884.86,16.6853,28933.33,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,10.0,SF10,100000,100.0,-112.2927,4.7154,884.86,16.6853,28933.33,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,10.0,SF10,150000,100.0,-112.1793,4.8288,884.86,16.6853,28933.33,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,10.0,SF11,1000,100.0,-112.1116,4.8966,884.86,16.6853,28933.33,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,10.0,SF11,10000,100.0,-112.2031,4.8051,884.86,16.6853,28933.33,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,10.0,SF11,50000,100.0,-112.2431,4.765,884.86,16.6853,28933.33,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,10.0,SF11,100000,100.0,-112.2126,4.7955,884.86,16.6853,28933.33,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,10.0,SF11,150000,100.0,-112.1966,4.8115,884.86,16.6853,28933.33,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,10.0,SF12,1000,100.0,-112.195,4.8131,884.86,16.6853,28933.33,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,10.0,SF12,10000,100.0,-112.1915,4.8166,884.86,16.6853,28933.33,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,10.0,SF12,50000,100.0,-112.279,4.7291,884.86,16.6853,28933.33,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,10.0,SF12,100000,100.0,-112.2074,4.8008,884.86,16.6853,28933.33,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,10.0,SF12,150000,100.0,-112.2975,4.7106,884.86,16.6853,28933.33,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,10.0,DR8,1000,100.0,-112.1648,28.9282,884.86,16.6853,28933.33,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,10.0,DR8,10000,100.0,-112.2587,28.8343,884.86,16.6853,28933.33,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,10.0,DR8,50000,100.0,-112.2478,28.8452,884.86,16.6853,28933.33,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,10.0,DR8,100000,100.0,-112.2058,28.8872,884.86,16.6853,28933.33,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,10.0,DR8,150000,100.0,-112.2482,28.8448,884.86,16.6853,28933.33,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,10.0,DR9,1000,100.0,-112.1978,28.8953,884.86,16.6853,28933.33,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,10.0,DR9,10000,100.0,-112.2237,28.8694,884.86,16.6853,28933.33,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,10.0,DR9,50000,100.0,-112.186,28.907,884.86,16.6853,28933.33,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,10.0,DR9,100000,100.0,-112.2086,28.8844,884.86,16.6853,28933.33,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,10.0,DR9,150000,100.0,-112.3203,28.7727,884.86,16.6853,28933.33,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,15.0,SF7,1000,100.0,-112.2408,4.7674,884.86,16.6853,43400.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,15.0,SF7,10000,100.0,-112.1878,4.8203,884.86,16.6853,43400.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,15.0,SF7,50000,100.0,-112.2012,4.807,884.86,16.6853,43400.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,15.0,SF7,100000,100.0,-112.2217,4.7864,884.86,16.6853,43400.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,15.0,SF7,150000,100.0,-112.2783,4.7298,884.86,16.6853,43400.0,119.7,0.0412,29,1000,hybrid_simulator_v3_aggregated
60,15.0,SF8,1000,100.0,-112.2967,4.7114,884.86,16.6853,43400.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,15.0,SF8,10000,100.0,-112.2156,4.7925,884.86,16.6853,43400.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,15.0,SF8,50000,100.0,-112.2422,4.766,884.86,16.6853,43400.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,15.0,SF8,100000,100.0,-112.1997,4.8085,884.86,16.6853,43400.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,15.0,SF8,150000,100.0,-112.1224,4.8858,884.86,16.6853,43400.0,119.7,0.0722,16,1000,hybrid_simulator_v3_aggregated
60,15.0,SF9,1000,100.0,-112.2042,4.804,884.86,16.6853,43400.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,15.0,SF9,10000,100.0,-112.207,4.8011,884.86,16.6853,43400.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,15.0,SF9,50000,100.0,-112.2685,4.7396,884.86,16.6853,43400.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,15.0,SF9,100000,100.0,-112.255,4.7532,884.86,16.6853,43400.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,15.0,SF9,150000,100.0,-112.171,4.8372,884.86,16.6853,43400.0,119.7,0.1444,8,1000,hybrid_simulator_v3_aggregated
60,15.0,SF10,1000,100.0,-112.1181,4.8901,884.86,16.6853,43400.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,15.0,SF10,10000,100.0,-112.1842,4.824,884.86,16.6853,43400.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,15.0,SF10,50000,100.0,-112.2322,4.7759,884.86,16.6853,43400.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,15.0,SF10,100000,100.0,-112.2645,4.7436,884.86,16.6853,43400.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,15.0,SF10,150000,100.0,-112.1153,4.8929,884.86,16.6853,43400.0,119.7,0.2888,4,1000,hybrid_simulator_v3_aggregated
60,15.0,SF11,1000,100.0,-112.1922,4.8159,884.86,16.6853,43400.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,15.0,SF11,10000,100.0,-112.2851,4.7231,884.86,16.6853,43400.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,15.0,SF11,50000,100.0,-112.2164,4.7917,884.86,16.6853,43400.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,15.0,SF11,100000,100.0,-112.2238,4.7844,884.86,16.6853,43400.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,15.0,SF11,150000,100.0,-112.2371,4.7711,884.86,16.6853,43400.0,119.7,0.5775,2,1000,hybrid_simulator_v3_aggregated
60,15.0,SF12,1000,100.0,-112.2554,4.7528,884.86,16.6853,43400.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,15.0,SF12,10000,100.0,-112.227,4.7811,884.86,16.6853,43400.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,15.0,SF12,50000,100.0,-112.1951,4.813,884.86,16.6853,43400.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,15.0,SF12,100000,100.0,-112.2829,4.7253,884.86,16.6853,43400.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,15.0,SF12,150000,100.0,-112.2967,4.7114,884.86,16.6853,43400.0,119.7,0.9912,1,1000,hybrid_simulator_v3_aggregated
60,15.0,DR8,1000,100.0,-112.221,28.8721,884.86,16.6853,43400.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,15.0,DR8,10000,100.0,-112.2067,28.8863,884.86,16.6853,43400.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,15.0,DR8,50000,100.0,-112.2789,28.8141,884.86,16.6853,43400.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,15.0,DR8,100000,100.0,-112.282,28.811,884.86,16.6853,43400.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,15.0,DR8,150000,100.0,-112.3571,28.7359,884.86,16.6853,43400.0,119.7,1.3144,0,1000,hybrid_simulator_v3_aggregated
60,15.0,DR9,1000,100.0,-112.3006,28.7924,884.86,16.6853,43400.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,15.0,DR9,10000,100.0,-112.301,28.792,884.86,16.6853,43400.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,15.0,DR9,50000,100.0,-112.2325,28.8606,884.86,16.6853,43400.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,15.0,DR9,100000,100.0,-112.2106,28.8825,884.86,16.6853,43400.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
60,15.0,DR9,150000,100.0,-112.3154,28.7777,884.86,16.6853,43400.0,119.7,0.7749,1,1000,hybrid_simulator_v3_aggregated
75,0.0,SF7,1000,3.2,-111.2627,5.7455,804.38,20.8976,0.0,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,0.0,SF7,10000,25.6,-111.2544,5.7537,804.38,20.8976,0.0,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,0.0,SF7,50000,77.4,-111.2826,5.7256,804.38,20.8976,0.0,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,0.0,SF7,100000,95.6,-111.309,5.6991,804.38,20.8976,0.0,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,0.0,SF7,150000,98.8,-111.2996,5.7085,804.38,20.8976,0.0,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,0.0,SF8,1000,6.0,-111.3044,5.7038,804.38,20.8976,0.0,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,0.0,SF8,10000,41.7,-111.325,5.6831,804.38,20.8976,0.0,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,0.0,SF8,50000,93.6,-111.2861,5.722,804.38,20.8976,0.0,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,0.0,SF8,100000,99.8,-111.3089,5.6992,804.38,20.8976,0.0,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,0.0,SF8,150000,100.0,-111.3224,5.6857,804.38,20.8976,0.0,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,0.0,SF9,1000,10.0,-111.3017,5.7064,804.38,20.8976,0.0,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,0.0,SF9,10000,68.7,-111.264,5.7441,804.38,20.8976,0.0,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,0.0,SF9,50000,99.5,-111.3049,5.7032,804.38,20.8976,0.0,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,0.0,SF9,100000,100.0,-111.3033,5.7048,804.38,20.8976,0.0,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,0.0,SF9,150000,100.0,-111.2651,5.7431,804.38,20.8976,0.0,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,0.0,SF10,1000,19.0,-111.3105,5.6976,804.38,20.8976,0.0,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,0.0,SF10,10000,88.8,-111.274,5.7341,804.38,20.8976,0.0,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,0.0,SF10,50000,100.0,-111.3391,5.6691,804.38,20.8976,0.0,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,0.0,SF10,100000,100.0,-111.2962,5.712,804.38,20.8976,0.0,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,0.0,SF10,150000,100.0,-111.3177,5.6904,804.38,20.8976,0.0,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,0.0,SF11,1000,34.6,-111.2176,5.7905,804.38,20.8976,0.0,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF11,10000,98.6,-111.2681,5.7401,804.38,20.8976,0.0,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF11,50000,100.0,-111.2756,5.7326,804.38,20.8976,0.0,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF11,100000,100.0,-111.2897,5.7184,804.38,20.8976,0.0,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF11,150000,100.0,-111.2525,5.7556,804.38,20.8976,0.0,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF12,1000,54.8,-111.3147,5.6934,804.38,20.8976,0.0,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF12,10000,100.0,-111.2308,5.7773,804.38,20.8976,0.0,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF12,50000,100.0,-111.3074,5.7007,804.38,20.8976,0.0,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF12,100000,100.0,-111.3321,5.676,804.38,20.8976,0.0,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,0.0,SF12,150000,100.0,-111.3048,5.7033,804.38,20.8976,0.0,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR8,1000,0.0001,-111.3116,29.7815,804.38,20.8976,0.0,56.3,1.3144,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR8,10000,0.1916,-111.3169,29.7762,804.38,20.8976,0.0,56.3,1.3144,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR8,50000,13.9463,-111.3288,29.7642,804.38,20.8976,0.0,56.3,1.3144,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR8,100000,53.3983,-111.208,29.885,804.38,20.8976,0.0,56.3,1.3144,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR8,150000,82.7255,-111.2871,29.8059,804.38,20.8976,0.0,56.3,1.3144,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR9,1000,0.0024,-111.3286,29.7644,804.38,20.8976,0.0,56.3,0.7749,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR9,10000,1.1235,-111.2721,29.821,804.38,20.8976,0.0,56.3,0.7749,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR9,50000,21.4406,-111.2667,29.8263,804.38,20.8976,0.0,56.3,0.7749,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR9,100000,53.5428,-111.2592,29.8339,804.38,20.8976,0.0,56.3,0.7749,0,1000,hybrid_simulator_v3_aggregated
75,0.0,DR9,150000,76.0514,-111.2883,29.8047,804.38,20.8976,0.0,56.3,0.7749,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF7,1000,3.7,-111.3434,5.6647,804.38,20.8976,5786.67,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,2.0,SF7,10000,26.9,-111.193,5.8151,804.38,20.8976,5786.67,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,2.0,SF7,50000,77.0,-111.2751,5.7331,804.38,20.8976,5786.67,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,2.0,SF7,100000,96.1,-111.2619,5.7462,804.38,20.8976,5786.67,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,2.0,SF7,150000,98.0,-111.2945,5.7136,804.38,20.8976,5786.67,56.3,0.0412,13,1000,hybrid_simulator_v3_aggregated
75,2.0,SF8,1000,5.7,-111.2211,5.787,804.38,20.8976,5786.67,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,2.0,SF8,10000,41.2,-111.3477,5.6604,804.38,20.8976,5786.67,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,2.0,SF8,50000,94.4,-111.2745,5.7336,804.38,20.8976,5786.67,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,2.0,SF8,100000,99.7,-111.2989,5.7092,804.38,20.8976,5786.67,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,2.0,SF8,150000,100.0,-111.298,5.7102,804.38,20.8976,5786.67,56.3,0.0722,7,1000,hybrid_simulator_v3_aggregated
75,2.0,SF9,1000,9.5,-111.3627,5.6454,804.38,20.8976,5786.67,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,2.0,SF9,10000,66.0,-111.3047,5.7034,804.38,20.8976,5786.67,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,2.0,SF9,50000,99.6,-111.2252,5.7829,804.38,20.8976,5786.67,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,2.0,SF9,100000,100.0,-111.3318,5.6763,804.38,20.8976,5786.67,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,2.0,SF9,150000,100.0,-111.3074,5.7007,804.38,20.8976,5786.67,56.3,0.1444,3,1000,hybrid_simulator_v3_aggregated
75,2.0,SF10,1000,20.6,-111.3013,5.7068,804.38,20.8976,5786.67,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,2.0,SF10,10000,88.2,-111.2408,5.7674,804.38,20.8976,5786.67,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,2.0,SF10,50000,100.0,-111.2794,5.7287,804.38,20.8976,5786.67,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,2.0,SF10,100000,100.0,-111.2489,5.7592,804.38,20.8976,5786.67,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,2.0,SF10,150000,100.0,-111.3019,5.7062,804.38,20.8976,5786.67,56.3,0.2888,1,1000,hybrid_simulator_v3_aggregated
75,2.0,SF11,1000,36.0,-111.3005,5.7076,804.38,20.8976,5786.67,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF11,10000,99.1,-111.2477,5.7605,804.38,20.8976,5786.67,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF11,50000,100.0,-111.2707,5.7374,804.38,20.8976,5786.67,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF11,100000,100.0,-111.3473,5.6608,804.38,20.8976,5786.67,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF11,150000,100.0,-111.2576,5.7506,804.38,20.8976,5786.67,56.3,0.5775,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF12,1000,100.0,-111.3208,5.6873,804.38,20.8976,5786.67,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF12,10000,100.0,-111.3172,5.691,804.38,20.8976,5786.67,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF12,50000,100.0,-111.2742,5.734,804.38,20.8976,5786.67,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF12,100000,100.0,-111.284,5.7242,804.38,20.8976,5786.67,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,2.0,SF12,150000,100.0,-111.3221,5.6861,804.38,20.8976,5786.67,56.3,0.9912,0,1000,hybrid_simulator_v3_aggregated
75,2.0,DR8,1000,0.0001,-111.3061,29.7869,804.38,20.8976,5786.67,56.3,1.3144,0,1000,hybrid_simulator_v3_aggregated
75,2.0,DR8,10000,0.1916,-111.3524,29.7407,804.38,20.8976,5786.67,56.3,1.3144,0,1000,hybrid_simulator_v3_aggregated
